VAE01926	T/c Kinh tế kế hoạch	Cán sự
VAE01927	Cử nhân KTCN; ĐH An ninh-Trinh sát; Luật sư	Trưởng phòng
VAE01928	Cử nhân KTXD	Tổ trưởng
VAE01929	Kỹ sư máy bay	Phó Giám đốc
VAE01930	Kỹ sư máy tính	Chuyên viên
VAE01931	Kỹ sư xây dựng; Cử nhân kinh tế	Chuyên viên
VAE01932	"Nhân viên điện, nước"	Nhân viên
VAE01933	T/c Xây dựng dân dụng và Công nghiệp	Nhân viên
VAE01936	Thợ Điện lạnh	Tổ trưởng
VAE01937	Thợ Điện	Nhân viên
VAE01938	Thợ Điện	Nhân viên
VAE01939	CĐ Điện lạnh	Nhân viên
VAE01940	Thợ Điện	Nhân viên
VAE01941	Thợ Điện	Nhân viên
VAE01942	Thợ Điện	Nhân viên
VAE01943	Thợ Điện	Nhân viên
VAE01944	CĐ Điện CN	Nhân viên
VAE01945	Sỹ quân lục quân	Đội trưởng
VAE01946	CN hành chính ngành Hành chính học	Phó trưởng phòng
VAE01947	Nhân viên bảo vệ - an ninh	Tổ trưởng
VAE01948	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01949	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01950	Trung cấp Quân y	Nhân viên
VAE01951	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01952	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01953	Sơ cấp điện lạnh cơ bản	Nhân viên kho
VAE01954	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01955	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01956	Nhân viên bảo vệ - an ninh; T/c QLKT	Nhân viên
VAE01957	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01958	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01961	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01962	Nhân viên bảo vệ - an ninh	Tổ trưởng
VAE01963	Nhân viên bảo vệ - an ninh; T/c KT	Nhân viên
VAE01964	Nhân viên bảo vệ - an ninh	Nhân viên
VAE01386	Kỹ sư vô tuyến điện; CNKT-QTKD	GĐ TTBD NgT Đà nẵng kiêm GĐ CN Đà Nẵng
VAE01965	"Thợ Cơ giới, CNKT- QTKD"	Trưởng phòng
VAE01966	Cử nhân Kinh tế-Kế toán	Phó trưởng phòng
VAE01967	"Cử nhân KT, ngành kế toán"	Chuyên viên
VAE01968	"CĐ CK động lực, CNKT-QTKD"	N/v HC TH kiêm thủ kho
VAE00306	Cử nhân luật	Chuyên viên
VAE00814	T/c kinh tế vật giá	Nhân viên
VAE00024	CN kinh tế - ngành Kế toán	Chuyên viên
VAE00276	CN kinh tế - ngành QTKD CN & XDCB	Chuyên viên
VAE00604	Kỹ sư xây dựng - ngành Kiến trúc	Kỹ sư
VAE01643	Nhân viên hành chính	Nhân viên
VAE00075	Kỹ sư máy bay	Cử nhân kỹ thuật
VAE00081	Kỹ sư máy bay	Chuyên viên
VAE00185	Thợ điện điện tử máy bay	Nhân viên
VAE00187	Thợ điện điện tử máy bay	Nhân viên
VAE00259	Thợ điện điện tử máy bay	Nhân viên
VAE00430	Kỹ sư máy bay	Chuyên viên
VAE00432	Kỹ sư máy bay	Kỹ sư máy bay
VAE00433	Kỹ sư máy bay	Kỹ sư
VAE00434	Kỹ sư máy bay	Kỹ sư
VAE00458	Kỹ sư máy bay	Tổ trưởng
VAE00481	Kỹ sư máy bay	Kỹ sư
VAE00502	Kỹ sư máy bay	Kỹ sư
VAE00693	Kỹ sư máy bay	Cử nhân kỹ thuật
VAE00694	Kỹ sư máy bay	Tổ trưởng
VAE00695	Kỹ sư máy bay	Tổ phó
VAE00836	Kỹ sư máy bay	Kỹ sư
VAE00860	Kỹ sư máy bay	Cử nhân kỹ thuật
VAE00873	Kỹ sư máy bay	Trực ban trưởng
VAE00940	Kỹ sư máy bay	Tổ trưởng
VAE00994	Kỹ sư máy bay	Kỹ sư máy bay
VAE01047	Kỹ sư máy bay	Cử nhân kỹ thuật
VAE01098	Kỹ sư máy bay	Kỹ sư
VAE01199	Kỹ sư máy bay	Cử nhân kỹ thuật
VAE01278	Kỹ sư máy bay	Giáo viên
VAE01373	Kỹ sư máy bay	Kỹ sư máy bay
VAE01379	Kỹ sư máy bay	Kỹ sư
VAE01409	Kỹ sư máy bay	Cử nhân kỹ thuật
VAE01535	Thợ điện điện tử máy bay	Nhân viên
VAE01541	Thợ điện tử viễn thông hàng không	Nhân viên
VAE01980	Cử nhân kinh tế - phiên dịch ngoại thương	Tổ trưởng
VAE01979	Nhân viên	Nhân viên 
VAE00132	K/s cơ giới	Tổ phó
VAE01974	K/s cơ giới	Kỹ sư
VAE01977	T/c Vận tải hàng không	Nhân viên
VAE01976	Thợ điện CN và dân dụng	Thủ kho
VAE02023	Cử nhân kinh tế-KDTM	Chuyên viên
VAE02003	K/s bộ môn	Chuyên viên
VAE01981	Thạc sỹ Quốc tế học	Chuyên viên
VAE01978	Lái xe	Nhân viên
VAE02024	CĐ Thiết bị Hàng không	Tổ phó
VAE01973	Thợ may mộc CN	Cán sự
VAE02025	Kỹ sư cơ giới	Kỹ sư
VAE01991	K/s cơ giới	Tổ trưởng
VAE01992	K/s cơ giới	Kỹ sư
VAE01993	Kỹ sư cơ giới	Kỹ sư
VAE01998	K/s cơ giới	Kỹ sư
VAE02005	K/s bộ môn	Kỹ sư
VAE02006	K/s bộ môn	Kỹ sư
VAE02007	K/s bộ môn	Kỹ sư
VAE02008	Kỹ sư bộ môn máy bay	Chuyên viên
VAE01983	K/s cơ giới	Kỹ sư
VAE01984	K/s cơ giới	Kỹ sư
VAE01987	K/s cơ giới	Kỹ sư
VAE01989	Kỹ sư cơ giới	Tổ trưởng
VAE01999	K/s bộ môn; Thạc sỹ kỹ thuật	Kỹ sư
VAE02001	Kỹ sư bộ môn	Kỹ sư máy bay
VAE02010	K/s bộ môn	Tổ trưởng
VAE01982	Kỹ sư cơ giới	Kỹ sư
VAE01985	K/s cơ giới	Kỹ sư
VAE01986	Kỹ sư cơ giới	Tổ phó
VAE01988	K/s cơ giới	Kỹ sư
VAE01994	K/s cơ giới	Kỹ sư
VAE01995	K/s cơ giới	Kỹ sư
VAE01997	K/s cơ giới	Tổ phó
VAE02000	Kỹ sư bộ môn	Chuyên viên
VAE02004	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02009	K/s bộ môn	Kỹ sư máy bay
VAE02012	K/s cơ giới	Kỹ sư
VAE02013	K/s cơ giới	Kỹ sư
VAE02017	Kỹ sư bộ môn	Kỹ sư
VAE02018	Kỹ sư bộ môn	Kỹ sư
VAE02019	K/s bộ môn	Kỹ sư
VAE02020	Kỹ sư bộ môn	Kỹ sư
VAE02021	K/s bộ môn	Kỹ sư
VAE02045	CNKT - Quản trị kinh doanh	Chuyên viên
VAE02043	CNKT - Kế toán tổng hợp	Chuyên viên
VAE02033	CNKT ngành Tài chính - Kế toán	Nhân viên
VAE02050	CNKT - Kinh tế đối ngoại	Chuyên viên
VAE02035	Cử nhân cao đẳng-ngành Hệ thống điện	Thủ kho VTPTMB
VAE02034	T/c Vận tải hàng không	Nhân viên
VAE02039	T/c Vận tải hàng không	Nhân viên
VAE02046	CNKT - Quản trị kinh doanh	Chuyên viên
VAE02053	CNKT - Quản trị kinh doanh - Quảng cáo	Chuyên viên
VAE02037	CN Khoa học - SP GD tiểu học	NV văn thư kiêm thủ quỹ
VAE02047	K/s Kinh tế nông nghiệp	Chuyên viên
VAE02030	T/c Tin học	Thủ kho VTPTMB
VAE02028	CĐ Kế toán	Nhân viên
VAE02041	Cử nhân KT - Kinh tế lao động	Chuyên viên
VAE02051	CNKT - Kinh tế thương mại	Chuyên viên
VAE02040	Cử nhân KT - Kinh tế lao động	Chuyên viên
VAE02027	Cử nhân KT - Kinh tế lao động	Chuyên viên
VAE02038	T/c Kỹ thuật đồ họa	Nhân viên
VAE02055	Cử nhân Quản trị kinh doanh	Chuyên viên
VAE02031	CNKT - Kinh tế thương mại	Chuyên viên
VAE02036	CNKT - Kế toán	Chuyên viên TCKT
VAE02044	CNKT - Kế toán - tài chính doanh nghiệp TM	Chuyên viên
VAE02029	"T/c Kế toán, Hành chính văn thư"	Thủ kho VTPTMB
VAE02048	CNKT - Kinh tế phát triển	Chuyên viên
VAE02042	CNKT - Tài chính Kế toán	Chuyên viên
VAE02056	T/c Kế toán	Nhân viên
VAE02057	T/c văn thư lưu trữ	Nhân viên văn thư
VAE02059	Lái xe	Nhân viên
VAE02070	CNCĐ-Công nghệ kỹ thuật cơ khí	Nhân viên
VAE02071	Thợ nguội cơ khí	Nhân viên
VAE02072	Thợ vỏ tàu thủy	Nhân viên
VAE02063	Kỹ sư cơ khí động lực	Kỹ sư
VAE02061	Cử nhân Quản trị kinh doanh	Chuyên viên
VAE02066	Thợ cơ giới máy bay	Nhân viên
VAE02060	T/c LĐTL-Bảo trợ XH; CN Hành chính - Hành chính học	Phó Trưởng phòng
VAE02062	T/c Kế toán thống kê	Thủ quỹ
VAE02065	Kỹ sư cơ khí động lực	Kỹ sư
VAE02067	Lái xe	Nhân viên
VAE02068	Lái xe 	Nhân viên
VAE02069	"Thợ điện, điện tử"	Nhân viên
VAE02148	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02149	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE02114	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE02116	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02117	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02118	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02119	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02120	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02121	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE02122	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02123	Kỹ sư cơ giới	Kỹ sư
VAE02124	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE02125	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02126	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02127	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02128	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02129	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02130	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02131	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02132	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02134	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02135	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02137	Kỹ sư cơ giới máy bay; Thạc sỹ kỹ thuật	Kỹ sư
VAE02138	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02139	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02140	Kỹ sư cơ giới	Kỹ sư
VAE02141	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02142	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02143	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE02144	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02145	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02146	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02150	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02151	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02153	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02154	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02147	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02073	Kỹ sư bộ môn máy bay	Tổ trưởng
VAE02074	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02075	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02076	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02077	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02078	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02079	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02081	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02082	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02083	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02085	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02086	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02087	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02088	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02089	Kỹ sư bộ môn máy bay	Tổ trưởng
VAE02090	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02091	Kỹ sư bộ môn máy bay	Tổ phó
VAE02093	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02094	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02095	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02096	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02097	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02098	Kỹ sư bộ môn máy bay	Tổ trưởng
VAE02099	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02100	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02101	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02102	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02103	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02104	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02105	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02107	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02108	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02109	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02111	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02112	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02197	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02198	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02199	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02200	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02202	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02203	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02204	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02205	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02206	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02207	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02208	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02209	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02210	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02211	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02212	Kỹ sư cơ giới	Kỹ sư
VAE02214	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02215	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02216	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02217	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02218	Kỹ sư cơ giới máy bay	Tổ phó
VAE02219	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02220	Kỹ sư cơ giới máy bay; Thạc sĩ kỹ thuật	Kỹ sư
VAE02221	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02222	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02223	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02224	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02225	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02226	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02227	Kỹ sư cơ giới	Tổ trưởng
VAE02229	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02230	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02231	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02232	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02233	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02234	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02235	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02236	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02237	Kỹ sư bộ môn máy bay	Kỹ sư máy bay
VAE02238	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02239	Kỹ sư bộ môn máy bay; Thạc sĩ kỹ thuật	Kỹ sư máy bay
VAE02240	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02241	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02243	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02244	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02245	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02246	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02247	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02248	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02249	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02250	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02251	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02253	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02254	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02255	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02257	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02258	Kỹ sư bộ môn máy bay	Kỹ sư máy bay
VAE02259	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02260	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02261	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02262	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02263	Kỹ sư bộ môn máy bay	Kỹ sư máy bay
VAE02276	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02270	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02265	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02264	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02266	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02271	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02267	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02269	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02273	Kỹ sư bộ môn máy bay	Kỹ sư
VAE02274	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02272	Kỹ sư bộ môn máy bay	Chuyên viên
VAE02275	Kỹ sư bộ môn máy bay	Tổ trưởng
VAE02155	Cử nhân Khoa học-Ngữ văn	Chuyên viên
VAE02156	Cử nhân ngoại ngữ-TA KHKT và Công nghệ	Cử nhân ngoại ngữ
VAE02157	Cử nhân ngoại ngữ-Tiếng anh	Tổ trưởng
VAE02165	Kỹ sư máy bay	Kỹ sư
VAE02166	Kỹ sư máy bay	Kỹ sư
VAE02158	Kỹ sư máy bay	Chuyên viên
VAE02159	Kỹ sư máy bay	Kỹ sư
VAE02160	Kỹ sư máy bay	Kỹ sư máy bay
VAE02161	Kỹ sư máy bay	Kỹ sư
VAE02162	Kỹ sư máy bay	Kỹ sư
VAE02163	Kỹ sư máy bay	Kỹ sư máy bay
VAE02164	Kỹ sư máy bay	Kỹ sư
VAE02175	Cử nhân Quốc tế học - Quốc tế học	N/v thống kê
VAE02176	Vệ sinh	Nhân viên
VAE02173	CNCĐ-Công nghệ hóa vô cơ	Nhân viên vật tư
VAE02174	CĐ Công nghệ thông tin	Nhân viên 
VAE02172	Cao đẳng kế toán	Cán sự
VAE02169	Lái xe	N/v lái xe 
VAE02170	Lái xe	N/v lái xe 
VAE02171	Lái xe	N/v lái xe 
VAE02167	Lái xe	Nhân viên lái xe
VAE02168	Lái xe	Nhân viên lái xe
VAE02177	Lái xe	Nhân viên
VAE02178	Lái xe	Nhân viên
VAE02179	Lái xe	Nhân viên
VAE02180	Lái xe	Nhân viên
VAE02181	Cao đẳng kế toán	Tổ trưởng
VAE02182	Cử nhân Luật-Luật học	Nhân viên
VAE02183	Cử nhân kinh tế - QTKD	Chuyên viên
VAE02184	Trung cấp kinh tế vận tải thủy	Nhân viên vật tư
VAE02333	Thợ cơ giới máy bay	Nhân viên
VAE02304	Thợ cơ giới máy bay	Nhân viên
VAE02341	Thợ cơ giới máy bay	Nhân viên
VAE02325	Thợ cơ giới máy bay	Nhân viên
VAE02326	Thợ cơ giới máy bay	Nhân viên
VAE02312	Thợ cơ giới máy bay	Nhân viên
VAE02319	Thợ cơ giới máy bay	Nhân viên
VAE02313	Thợ cơ giới máy bay	Nhân viên
VAE02351	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE02331	Thợ cơ giới máy bay	Nhân viên
VAE02309	Thợ cơ giới máy bay	Nhân viên
VAE02394	Thợ cơ giới	Nhân viên
VAE02300	Thợ cơ giới máy bay	Nhân viên
VAE02344	Thợ cơ giới máy bay	Nhân viên
VAE02345	Thợ cơ giới máy bay	Nhân viên
VAE02342	Thợ cơ giới máy bay	Nhân viên
VAE02320	Thợ cơ giới máy bay	Nhân viên
VAE02339	Thợ cơ giới máy bay	Nhân viên
VAE02343	Thợ cơ giới máy bay	Nhân viên
VAE02395	Thợ cơ giới	Nhân viên
VAE02327	Thợ cơ giới máy bay	Nhân viên
VAE02335	Thợ cơ giới máy bay	Nhân viên
VAE02396	Thợ cơ giới	Nhân viên
VAE02340	Thợ cơ giới máy bay	Nhân viên
VAE02334	Thợ cơ giới máy bay	Nhân viên
VAE02397	Thợ cơ giới	Nhân viên
VAE02374	Thợ cơ giới máy bay	Nhân viên
VAE02376	Thợ cơ giới máy bay	Nhân viên
VAE02377	Thợ cơ giới máy bay	Nhân viên
VAE02383	Thợ cơ giới máy bay	Nhân viên
VAE02378	Thợ cơ giới máy bay	Nhân viên
VAE02353	Thợ cơ giới máy bay	Nhân viên
VAE02379	Thợ cơ giới máy bay	Nhân viên
VAE02402	Thợ cơ giới	Thủ kho VTPT máy bay
VAE02387	Thợ cơ giới máy bay	Nhân viên
VAE02384	Thợ cơ giới máy bay	Nhân viên
VAE02372	Thợ cơ giới máy bay	Nhân viên
VAE02362	Thợ cơ giới máy bay	Nhân viên
VAE02371	Thợ cơ giới máy bay	Nhân viên
VAE02367	Thợ cơ giới	Nhân viên
VAE02380	Thợ cơ giới máy bay	Nhân viên
VAE02385	Thợ cơ giới máy bay	Nhân viên
VAE02370	Thợ cơ giới máy bay	Nhân viên
VAE02375	Thợ cơ giới máy bay	Nhân viên
VAE02357	Thợ cơ giới máy bay	Nhân viên
VAE02373	Thợ cơ giới máy bay	Nhân viên
VAE02386	Thợ cơ giới máy bay	Nhân viên
VAE02350	Thợ bộ môn máy bay	Thủ kho VTPTMB
VAE02348	Thợ bộ môn máy bay	Nhân viên
VAE02302	Thợ bộ môn máy bay	Nhân viên
VAE02305	Thợ bộ môn máy bay	Nhân viên
VAE02346	Thợ bộ môn máy bay	Nhân viên
VAE02299	Thợ bộ môn máy bay	Nhân viên
VAE02316	Thợ bộ môn máy bay	Nhân viên
VAE02307	Thợ bộ môn máy bay	Nhân viên
VAE02336	Thợ bộ môn máy bay	Nhân viên
VAE02324	Thợ bộ môn máy bay	Nhân viên
VAE02314	Thợ bộ môn máy bay	Nhân viên
VAE02329	Thợ bộ môn máy bay	Nhân viên
VAE02338	Thợ bộ môn máy bay	Nhân viên
VAE02310	Thợ bộ môn máy bay	Nhân viên
VAE02306	Thợ bộ môn máy bay	Nhân viên
VAE02303	Thợ bộ môn máy bay	Nhân viên
VAE02311	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE02317	Thợ bộ môn máy bay	Nhân viên
VAE02315	Thợ bộ môn máy bay	Nhân viên
VAE02418	Thợ bộ môn	Nhân viên
VAE02417	Thợ bộ môn	Thợ kỹ thuật máy bay
VAE02308	Thợ bộ môn máy bay	Nhân viên
VAE02323	Thợ bộ môn máy bay	Nhân viên
VAE02414	Thợ bộ môn	Nhân viên
VAE02416	Thợ bộ môn	Nhân viên
VAE02321	Thợ bộ môn máy bay	Nhân viên
VAE02411	Thợ bộ môn	Thủ kho
VAE02318	Thợ bộ môn máy bay	Nhân viên
VAE02328	Thợ bộ môn máy bay	Nhân viên
VAE02412	Thợ bộ môn	Nhân viên
VAE02330	Thợ bộ môn máy bay	Nhân viên
VAE02301	Thợ bộ môn máy bay	Nhân viên
VAE02337	Thợ bộ môn máy bay	Nhân viên
VAE02322	Thợ bộ môn máy bay	Nhân viên
VAE02332	Thợ bộ môn máy bay	Nhân viên
VAE02415	Thợ bộ môn	Nhân viên
VAE02413	Thợ bộ môn	Nhân viên
VAE02349	Thợ bộ môn máy bay	Thủ kho VTPTMB
VAE02347	Thợ bộ môn máy bay	Nhân viên
VAE02354	Thợ bộ môn máy bay	Nhân viên
VAE02390	Thợ bộ môn máy bay	Nhân viên
VAE02365	Thợ bộ môn máy bay	Nhân viên
VAE02366	Thợ bộ môn máy bay	Nhân viên
VAE02356	Thợ bộ môn máy bay	Nhân viên
VAE02355	Thợ bộ môn máy bay	Nhân viên
VAE02358	Thợ bộ môn máy bay	Nhân viên
VAE02388	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE02359	Thợ bộ môn máy bay	Nhân viên
VAE02360	Thợ bộ môn máy bay	Nhân viên
VAE02363	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE02389	Thợ bộ môn máy bay	Nhân viên
VAE02382	Thợ bộ môn máy bay	Nhân viên
VAE02352	Thợ bộ môn máy bay	Nhân viên
VAE02361	Thợ bộ môn máy bay	Nhân viên
VAE02364	Thợ bộ môn máy bay	Nhân viên
VAE02381	Thợ bộ môn máy bay	Nhân viên
VAE02391	Thợ bộ môn máy bay	Nhân viên
VAE02399	Thợ bộ môn	Nhân viên
VAE02400	Thợ bộ môn	Nhân viên
VAE02401	Thợ bộ môn	Thủ kho VTPT máy bay
VAE02398	Thợ bộ môn	Nhân viên
VAE02368	Thợ bộ môn máy bay	Nhân viên
VAE02369	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE02190	Kỹ sư Cơ khí động lực	Kỹ sư
VAE02191	Kỹ sư bộ môn	Kỹ sư
VAE02187	Cử nhân Tài chính Kế toán	Tổ trưởng
VAE02188	Lái xe	N/v lái xe 
VAE02189	Lái xe	N/v lái xe 
VAE02186	Cử nhân Quản trị nhân lực	Chuyên viên
VAE02185	Cử nhân Quản lý nhân sự	Chuyên viên
VAE02192	Cử nhân kinh tế - Kế toán 	Chuyên viên
VAE02193	Trung cấp kỹ thuật-Mật mã	Đội phó
VAE02194	Trung cấp kế toán	Nhân viên
VAE02195	CNKT-Quản trị du lịch văn phòng	Nhân viên
VAE02196	Cao đẳng Công nghệ thông tin	Nhân viên
VAE02903	Thạc sỹ kỹ thuật Hàng không	Kỹ sư
VAE02443	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02446	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02444	Kỹ sư cơ giới máy bay	Tổ phó
VAE02447	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02451	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02455	Kỹ sư cơ giới máy bay	Kỹ sư
VAE02456	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02442	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02503	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02504	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02445	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02453	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02502	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02449	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02448	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02489	Kỹ sư cơ giới máy bay	Chuyên viên
VAE02493	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE02480	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
